Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
1639,2022-04-15 20:34:02.083802,28.561271863125683,-72.55687386728972,419.09569302704034,34.1557,29.4597,1017.7905,286.8451,329.25916269684853,65.71204106120959,286.94724727926507,35.198795318603516,44.29599380493164,-13.792600631713867,329.257636149569,65.70869426851628,287.0479106072527,-0.004156481474637985,-0.003888234496116638,0.0010563377290964127,329.2519636774633,65.70978026859432,287.0445433239919,0.019763998687267303,0.030499998480081558,0.013419999741017818
1640,2022-04-15 20:34:07.314424,28.32058274394914,-72.30822040556588,419.0757291136494,34.0135,29.4383,1017.8193,287.1576,329.2534526587024,65.72056513729376,287.269604887333,35.54150390625,43.827293395996094,-14.14443588256836,329.25074448869645,65.71972502402585,287.3800695367796,-0.0007947422564029694,-0.0023599639534950256,0.00013980455696582794,329.26792582955363,65.69651604122615,287.3772554988416,0.019276000559329987,0.03001200035214424,0.012931999750435352
1641,2022-04-15 20:34:12.548985,28.079121460589402,-72.06054556394734,419.05603604944145,34.0668,29.3343,1017.8245,287.4957,329.2718805090831,65.71635774076503,287.61144902510296,35.659263610839844,43.56052780151367,-14.523322105407715,329.2713989807466,65.71551079730796,287.72123065563255,-0.002320442348718643,-0.002052910625934601,0.0013612229377031326,329.3203509465281,65.68642102163287,287.720001221582,0.019763998687267303,0.03147599846124649,0.010247999802231789
1642,2022-04-15 20:34:17.780215,27.837282864119064,-71.81423228000362,419.0366529054011,34.1379,29.4781,1017.8098,287.8397,329.3171578330911,65.811891596686,287.9516129363371,35.64252471923828,43.52436828613281,-15.006294250488281,329.3162630783098,65.80918684177468,288.0553635098296,-0.002013314515352249,-0.0005244910717010498,0.0013608839362859726,329.3164713990795,65.74822057324315,288.05553426455884,0.020983999595046043,0.030499998480081558,0.011711999773979187
1643,2022-04-15 20:34:23.023910,27.59434531978396,-71.5685272989369,419.0175294429508,34.0668,29.4414,1017.8115,288.1658,329.2759273961663,65.81243801181961,288.27173707254644,35.66033172607422,43.27401351928711,-15.092658042907715,329.2729050374586,65.80670748310597,288.3713758721586,-0.001095011830329895,-0.002661101520061493,0.000749681144952774,329.2656547916546,65.85471688278199,288.3678446643577,0.02000799961388111,0.030499998480081558,0.015615999698638916
1644,2022-04-15 20:34:28.259024,27.351281519602743,-71.32439380254553,418.99874931445305,34.1379,29.163,1017.8152,288.479,329.2747047923049,65.79524642567868,288.5867863782024,35.63528823852539,42.830726623535156,-15.051886558532715,329.273444622403,65.79458389732919,288.69123363099027,0.0004328712821006775,-0.0008274614810943604,-0.002610260620713234,329.2814700946778,65.8528454109494,288.68797563075617,0.02025200054049492,0.031964000314474106,0.01781199872493744
1645,2022-04-15 20:34:33.507120,27.10710343594311,-71.08081922074939,418.98024333972023,34.1379,29.4903,1017.824,288.7941,329.3165636066333,65.75231185655598,288.8976692684647,35.80942153930664,42.907066345214844,-14.86260986328125,329.31331585168294,65.74918362991612,289.00143350233554,-0.003841262310743332,-0.00021611154079437256,0.003192491829395294,329.2938156616026,65.79557427475883,289.0034688987082,0.02025200054049492,0.03147599846124649,0.012199999764561653
1646,2022-04-15 20:34:38.740078,26.863126249166722,-70.8390923723181,418.96211763104554,34.0846,29.4322,1017.8269,289.1044,329.2887271706709,65.8558506941842,289.20321778098526,35.799625396728516,42.962806701660156,-14.349715232849121,329.2889525669135,65.85593265645424,289.2979320142058,-0.002618148922920227,-0.0020472481846809387,0.0007490012794733047,329.2658836029918,65.77668880170376,289.29484476870095,0.018543999642133713,0.031231999397277832,0.018300000578165054
1647,2022-04-15 20:34:43.982193,26.618228732076517,-70.59807763744207,418.94429490699815,34.1735,29.3068,1017.8206,289.4095,329.33799332515423,65.65156656629829,289.5238610115715,36.13603210449219,42.36199951171875,-13.881481170654297,329.3359169476465,65.65182611348675,289.6372421517937,-0.002616792917251587,-0.000518798828125,0.0004432313144207001,329.3355310419584,65.59002656187647,289.63684600082183,0.019763998687267303,0.03294000029563904,0.013419999741017818
1648,2022-04-15 20:34:49.224552,26.372828402356223,-70.35816858317158,418.9268131772389,34.1024,29.4016,1017.8103,289.7601,329.36763293105747,65.6352560745603,289.8867899433093,36.674827575683594,42.09416198730469,-14.320039749145508,329.3687052707572,65.63258547059483,290.01465108457194,-0.0026155896484851837,-0.0029609203338623047,-0.001389574259519577,329.3261975884576,65.64575407531461,290.0095830842078,0.020739998668432236,0.029523998498916626,0.01195599976927042
1649,2022-04-15 20:34:54.462427,26.12715265788901,-70.11956419064359,418.90969479622044,34.1202,29.3557,1017.8425,290.1402,329.2783043019975,65.69135241821361,290.27127495206764,36.927371978759766,41.87218475341797,-13.992116928100586,329.27648747167825,65.691448040862,290.4033298294807,-0.0023087449371814728,-0.0008222013711929321,0.0016641300171613693,329.27880290580686,65.74628762970804,290.40308394267055,0.01903199963271618,0.031231999397277832,0.015371999703347683
1650,2022-04-15 20:34:59.707605,25.880657705669016,-69.8817163642013,418.8929087800276,34.1202,29.5576,1017.8252,290.5253,329.31988307856994,65.7068432872512,290.6453849034768,36.75983810424805,41.86273956298828,-13.663797378540039,329.3196508521381,65.7041112115832,290.76797313870014,-0.0029185600578784943,0.0010112375020980835,-0.0004743356257677078,329.29749713356523,65.72449932625568,290.76952359164176,0.018300000578165054,0.032207999378442764,0.014151999726891518
1651,2022-04-15 20:35:04.949772,25.63383897777008,-69.64508398730719,418.87649589915276,34.0312,29.3251,1017.8237,290.8918,329.36189557215465,65.73578279876455,291.0156153074373,36.8414192199707,41.69606018066406,-13.737462997436523,329.3573466661675,65.72967660964656,291.13679652369166,-0.004750136286020279,-0.003263503313064575,-0.00047464482486248016,329.34711162769617,65.72559898671206,291.13173535351666,0.020495999604463577,0.030743999406695366,0.012199999764561653
1652,2022-04-15 20:35:10.192867,25.386516713166518,-69.40947291685784,418.8604504873783,34.1024,29.625,1017.8425,291.252,329.3244832109759,65.77787725461934,291.37584631445293,37.098594665527344,41.45512771606445,-13.663862228393555,329.32136181452523,65.77591016013838,291.50150813480286,-0.0035266391932964325,-0.002956576645374298,0.0016629192978143692,329.31472970084116,65.85582337342753,291.49816134210954,0.02025200054049492,0.030499998480081558,0.01195599976927042
1653,2022-04-15 20:35:15.441503,25.13846971274726,-69.17465458438525,418.8447654681055,34.0846,29.2333,1017.8423,291.6201,329.2939454351968,65.91032145281505,291.73803075557123,37.14340591430664,41.547149658203125,-13.816461563110352,329.2906806047735,65.90597062231376,291.85300332987003,-0.003830261528491974,-0.002955012023448944,0.002272907644510269,329.3069774361332,65.93475986966536,291.85010732966197,0.02000799961388111,0.030988000333309174,0.013907999731600285
1654,2022-04-15 20:35:20.685235,24.890213354880725,-68.94109670019529,418.82947998914125,34.1557,29.4047,1017.8459,291.9743,329.31083307791965,65.93264251102266,292.0951540265145,37.10775375366211,40.93053436279297,-13.849602699279785,329.3086371721015,65.93314111483207,292.21545414836595,-0.0013855211436748505,-0.0029538199305534363,-0.00017040036618709564,329.23254886474757,65.97162923080509,292.2124966764553,0.018543999642133713,0.030988000333309174,0.00951599981635809
1655,2022-04-15 20:35:25.926632,24.641622609918645,-68.70865836213184,418.81459193404726,34.1024,29.4077,1017.8542,292.3378,329.2524383756106,66.11148418425027,292.4585337507375,37.07971954345703,40.77233123779297,-13.87252140045166,329.25291990394715,66.1154388637797,292.5694696832369,-0.000773891806602478,-0.0020361393690109253,0.001051250845193863,329.2516085076265,66.05079112328553,292.56704496608154,0.01781199872493744,0.029523998498916626,0.014883999712765217
1656,2022-04-15 20:35:31.168032,24.392594049587252,-68.47722194872536,418.8001012540535,34.0135,29.5423,1017.8311,292.6919,329.30031458659784,65.99403225128273,292.816988908569,37.2507209777832,40.61726379394531,-12.998564720153809,329.2994198318166,65.98887545845938,292.94019186081766,-0.0041315071284770966,-0.002340756356716156,-0.00017060711979866028,329.3094499646127,65.97889655208198,292.9364215963958,0.022935999557375908,0.030499998480081558,0.011223999783396721
1657,2022-04-15 20:35:36.416788,24.14279333468433,-68.24645981258597,418.7859957654248,34.1557,29.5944,1017.8425,293.0624,329.21906265623136,66.05344806687268,293.1875266710422,36.85208511352539,40.56624221801758,-13.33161735534668,329.2166925805894,66.04598950029902,293.2915777728581,-0.0016865357756614685,-0.0026449188590049744,0.0013559889048337936,329.2283551285972,66.04415217941228,293.28836758394823,0.021715998649597168,0.0302559994161129,0.015615999698638916
1658,2022-04-15 20:35:41.659514,23.89285287404645,-68.01693701988057,418.77231768394563,34.0312,29.4261,1017.8245,293.4016,329.1932001449391,65.97788568408482,293.5219532233735,37.330528259277344,39.92152786254883,-13.741720199584961,329.1891054465317,65.98033089180768,293.6375473448868,-0.004739534109830856,-0.0008107796311378479,0.0022719763219356537,329.19044074851445,65.97802228786823,293.63783421283193,0.018543999642133713,0.030743999406695366,0.013419999741017818
1659,2022-04-15 20:35:46.899288,23.642639319375952,-67.78850819797479,418.7590649055796,34.1202,29.4383,1017.856,293.7641,329.22795214743616,65.98690153378924,293.889410570531,37.758155822753906,39.821571350097656,-13.844661712646484,329.22769943043687,65.98512568460504,294.00697178652524,-0.0016836822032928467,-0.0001986771821975708,0.0007444769144058228,329.2612629800183,65.95012096510872,294.0076957865773,0.02025200054049492,0.030499998480081558,0.011223999783396721
1660,2022-04-15 20:35:52.131289,23.39239071787335,-67.56136734675995,418.7462549234743,34.049,29.1599,1017.8267,294.1338,329.23747684623373,66.0265644422995,294.25941557824893,37.91514205932617,39.80708312988281,-13.3934326171875,329.2355234121311,66.02322447979536,294.38039188882817,-0.0016823820769786835,-0.0020298808813095093,0.002576533704996109,329.21433616532573,66.04051168858467,294.3793878510202,0.02000799961388111,0.030743999406695366,0.007075999863445759
1661,2022-04-15 20:35:57.368001,23.141513739169444,-67.33495576405993,418.7338631784645,34.0312,29.4812,1017.8433,294.5111,329.18246308756386,66.25866793067487,294.63566337886823,37.9482536315918,39.82282257080078,-13.076207160949707,329.18161272901216,66.25759559097519,294.7536139156452,-0.0038190409541130066,-0.0035558268427848816,-0.0004780478775501251,329.1534518590642,66.30319393387418,294.7483000284709,0.02025200054049492,0.0302559994161129,0.014883999712765217
1662,2022-04-15 20:36:02.605388,22.890216469465408,-67.10944436664761,418.72190679059224,34.1379,29.4506,1017.8208,294.8762,329.1505968399912,66.2532857416089,295.0044731034814,38.14020919799805,39.3754997253418,-13.018962860107422,329.15111934946265,66.25334038312226,295.126706168868,0.00045885518193244934,-0.0029438212513923645,0.00013307295739650726,329.15432953837256,66.21815807870753,295.122567074231,0.020495999604463577,0.029523998498916626,0.012443999759852886
1663,2022-04-15 20:36:07.843564,22.638483854086576,-66.88480151531087,418.71039136251716,34.049,29.475,1017.8472,295.2572,329.11910283772824,66.23653128757486,295.3887327159972,38.43342971801758,39.23916244506836,-12.928140640258789,329.12126117750597,66.23868279716342,295.51403253632105,-0.005342502146959305,-0.0017208755016326904,0.00043817050755023956,329.11351574298715,66.2518309113157,295.51168978143573,0.020495999604463577,0.030988000333309174,0.014883999712765217
1664,2022-04-15 20:36:13.090327,22.385954335568115,-66.66068944556801,418.6993077181748,34.1557,29.4934,1017.8494,295.6257,329.11516523367175,66.213677474612,295.74061040165793,38.10704803466797,38.87232208251953,-13.521453857421875,329.11276783727305,66.21269392737152,295.854025692826,-0.0025919340550899506,-0.0008030980825424194,0.002270277589559555,329.0992543080002,66.26982845977868,295.85459942871626,0.019763998687267303,0.029523998498916626,0.013907999731600285
1665,2022-04-15 20:36:18.324725,22.13364738930084,-66.43799321055626,418.6887061257563,34.1379,29.2425,1017.8384,295.9781,329.09329155285474,66.24001468405157,296.10017888032405,38.434051513671875,39.11336135864258,-12.771085739135742,329.09008477903944,66.23661324984491,296.2224324362781,-0.0022853054106235504,-0.002329692244529724,-0.0010898131877183914,329.1360724427211,66.23935215570208,296.2185392284512,0.019763998687267303,0.03171999752521515,0.01195599976927042
1666,2022-04-15 20:36:23.548212,21.881510796407383,-66.21664042043076,418.67858715996294,34.0668,29.218,1017.8486,296.3264,329.14846923606467,66.3017117828243,296.42841728126734,37.955902099609375,39.23320388793945,-13.118921279907227,329.14725687748705,66.30173910358097,296.518514306609,-0.001673530787229538,-0.0035499855875968933,0.0010480061173439026,329.1852942009748,66.28398744192812,296.5147918535113,0.019519999623298645,0.0302559994161129,0.015859998762607574
1667,2022-04-15 20:36:28.782929,21.628433982685713,-65.99563841861415,418.66891227506835,34.049,29.5423,1017.8528,296.6219,329.2067034289282,66.20460015320505,296.7300589255826,38.24171447753906,38.92351150512695,-12.811866760253906,329.20703469310297,66.20199785113128,296.8373065559302,-0.002893976867198944,-0.0020215287804603577,0.00013165734708309174,329.1946618054215,66.16615301836705,296.8340485556961,0.020495999604463577,0.03171999752521515,0.01268799975514412
1668,2022-04-15 20:36:34.024529,21.374700691867854,-65.77522325329586,418.65970070835886,34.049,29.576,1017.8289,296.9463,329.19155065425457,66.20677215336111,297.0564873263959,38.32484436035156,38.70013427734375,-12.906609535217285,329.1900036164075,66.20467528528593,297.163236352934,-0.0016709789633750916,0.00011766701936721802,0.00043652579188346863,329.14305631114746,66.27379679968645,297.1654015229009,0.02000799961388111,0.030988000333309174,0.01659199967980385
1669,2022-04-15 20:36:39.258403,21.120946641022645,-65.55592927706357,418.6509812815258,34.1202,29.6005,1017.8232,297.2809,329.1672112751472,66.18445792534268,297.3940421053671,38.24882888793945,38.29459762573242,-12.554462432861328,329.166077463745,66.18199905724148,297.50646701910546,-0.0016697347164154053,-0.0020196810364723206,-0.0004794895648956299,329.1400373675343,66.20175196432116,297.5032295094389,0.02000799961388111,0.029523998498916626,0.01268799975514412
1670,2022-04-15 20:36:44.489963,20.866978623276264,-65.33756892964001,418.64275178428505,34.1202,29.1293,1017.8694,297.627,329.11910283772824,66.21255049339895,297.74654133824225,38.45054244995117,38.09170913696289,-12.163522720336914,329.11825589427116,66.2091217384356,297.86257259186243,-0.0031946077942848206,-0.0041563622653484344,0.0004359092563390732,329.09409068498763,66.20691558733368,297.85726553487734,0.019519999623298645,0.030743999406695366,0.013907999731600285
1671,2022-04-15 20:36:49.721456,20.61267517862552,-65.1200195768017,418.6350136004767,34.049,29.2578,1017.8503,297.9754,329.11121738433144,66.19591898276997,298.09234698573084,38.5688591003418,37.916927337646484,-12.210817337036133,329.10732076140994,66.19154083151199,298.2086924280528,-0.003192320466041565,-0.0011010095477104187,0.0016566906124353409,329.10855361055513,66.22121800345569,298.20805039027084,0.02025200054049492,0.03147599846124649,0.01268799975514412
1672,2022-04-15 20:36:54.956516,20.357863988144377,-64.90311772903831,418.6277676585529,34.0135,29.472,1017.833,298.3319,329.10984451630827,66.25772536456941,298.4571268987337,38.828948974609375,37.38511657714844,-12.37791633605957,329.107221723667,66.25444004357864,298.5789638131484,-0.003495745360851288,-0.0014049932360649109,0.0013509523123502731,329.116883026248,66.300776046908,298.5775909451252,0.021715998649597168,0.030499998480081558,0.010491999797523022
1673,2022-04-15 20:37:00.194298,20.10263267704596,-64.6869226187857,418.6210228648083,34.0668,29.2884,1017.8357,298.7034,329.05554792750127,66.39360514791765,298.8202948870925,38.77577209472656,37.48191452026367,-12.3258638381958,329.0552473991778,66.39375541207939,298.9313537629969,-0.0019673220813274384,-0.003236345946788788,-0.00048176757991313934,329.04172362462117,66.4296275656003,298.9261491588493,0.01903199963271618,0.03171999752521515,0.012443999759852886
1674,2022-04-15 20:37:05.430803,19.847045819390694,-64.47147280949434,418.614786869891,34.1202,29.3435,1017.8738,299.0496,329.07716547622437,66.47301975739738,299.1729648746969,38.903099060058594,37.4024658203125,-11.985649108886719,329.07500372135206,66.46675647392848,299.29261612857715,-0.001049477607011795,-0.000486813485622406,-0.0004821512848138809,329.1083794407313,66.44147111362109,299.29209020401106,0.02000799961388111,0.03147599846124649,0.013907999731600285
1675,2022-04-15 20:37:10.665459,19.591279470567276,-64.2568993127614,418.60906915892275,34.0135,29.4383,1017.8779,299.4136,329.12271600779917,66.43586352831251,299.5287630889412,39.024837493896484,37.26736831665039,-12.291060447692871,329.1209708944662,66.43639628306778,299.63889305911846,-0.0022698231041431427,-0.0020129159092903137,0.0025718435645103455,329.15535065165346,66.33421665308438,299.6395897384138,0.019763998687267303,0.03147599846124649,0.014883999712765217
1676,2022-04-15 20:37:15.901856,19.335108488696115,-64.04299636444036,418.6038700133594,34.049,29.1109,1017.8467,299.7625,329.18062235158254,66.30117902806903,299.8828605860822,39.4452018737793,37.210147857666016,-12.400782585144043,329.1776443891044,66.29714921645872,300.00006663223957,-0.0010469816625118256,-0.003233492374420166,0.0010445266962051392,329.1670302751342,66.37198759919455,299.99647395273615,0.019763998687267303,0.029279999434947968,0.01195599976927042
1677,2022-04-15 20:37:21.132241,19.078926131004316,-63.83007470719402,418.5992021757354,34.0135,29.2945,1017.8352,300.1182,329.143660782889,66.40014846914252,300.2402365740247,39.29669189453125,36.74155044555664,-12.044110298156738,329.1409594430723,66.39620744999142,300.35990831847255,-0.0031836815178394318,-0.0020102709531784058,0.0004330221563577652,329.184075012208,66.47730228600699,300.3556257898629,0.019763998687267303,0.031231999397277832,0.012931999750435352
1678,2022-04-15 20:37:26.374378,18.821864322620463,-63.61739814550813,418.5950560506369,34.0846,29.4781,1017.8679,300.4809,329.1941153902879,66.49794994786794,300.6117100724142,39.59318923950195,36.18209457397461,-12.781949996948242,329.1915028429304,66.49965066497127,300.73190774142813,-0.005625680088996887,-0.0017030760645866394,-0.00048353150486946106,329.1939070695182,66.48908436232526,300.7293669110569,0.01903199963271618,0.0302559994161129,0.015859998762607574
1679,2022-04-15 20:37:31.608443,18.564894360212318,-63.40575516237195,418.5914531761742,34.0668,29.6097,1017.8508,300.855,329.22754233608595,66.40535307329007,300.9757318344192,39.51508712768555,36.31664276123047,-12.56887435913086,329.22522007176815,66.40564677142439,301.08556127627304,-0.003790825605392456,-0.0023124516010284424,0.002570129930973053,329.29313605778015,66.29062638580136,301.08789037078003,0.020739998668432236,0.030988000333309174,0.012199999764561653
1680,2022-04-15 20:37:36.850883,18.307225501106206,-63.19447850883159,418.58838775238416,34.1557,29.3006,1017.8628,301.2029,329.26901524472623,66.33475623802882,301.3217423875829,39.333900451660156,36.11577224731445,-11.967533111572266,329.2651322821831,66.33179193592903,301.4381902827424,-0.0037888996303081512,-0.0041436366736888885,0.0004315413534641266,329.2824160758778,66.34006329501392,301.4320704332461,0.01903199963271618,0.0302559994161129,0.013907999731600285
1681,2022-04-15 20:37:42.090875,18.0493883774872,-62.98398890923198,418.58587217847554,34.0668,29.4567,1017.8677,301.559,329.3017830772694,66.31941563315297,301.687574149718,39.67695999145508,35.94564437866211,-11.479938507080078,329.2970804920258,66.31865065196592,301.8130515549603,-0.0037871859967708588,-0.0016987025737762451,0.0013472232967615128,329.2855647930852,66.37508167488858,301.8118084605313,0.020983999595046043,0.03001200035214424,0.014639999717473984
1682,2022-04-15 20:37:47.323991,17.79161186799663,-62.77445495405024,418.58391230373053,34.0668,29.1599,1017.8533,301.9526,329.25696337593575,66.3278577469671,302.0937654996586,39.841163635253906,35.64962387084961,-11.301010131835938,329.25537877204835,66.32450412408463,302.2286275848205,-0.006839510053396225,-0.0016975775361061096,0.0013466626405715942,329.2377398085168,66.2408957784545,302.2265853582587,0.018055999651551247,0.0302559994161129,0.01659199967980385
1683,2022-04-15 20:37:52.567949,17.533015374035106,-62.56514621056312,418.5825071229061,34.049,29.1935,1017.8279,302.3574,329.30051949227294,66.1397201862791,302.48215737662224,39.93312072753906,35.695068359375,-11.764113426208496,329.2972512467551,66.13459071421242,302.6010368191263,-0.005615837872028351,-0.0026124417781829834,0.0004301387816667557,329.32256392781915,66.12498746823938,302.597409988677,0.02025200054049492,0.031231999397277832,0.013175999745726585
1684,2022-04-15 20:37:57.808040,17.274339943431283,-62.35664872927734,418.5816667785485,33.9601,29.3098,1017.8481,302.725,329.3189985690724,66.14497943194002,302.85195747866504,40.05421829223633,35.340999603271484,-11.610597610473633,329.3182062671287,66.14474720550824,302.97827841226984,-0.0034764930605888367,-0.00016780942678451538,0.0016514584422111511,329.3504550052949,66.11466705240349,302.97952833688794,0.019763998687267303,0.03147599846124649,0.012931999750435352
1685,2022-04-15 20:38:03.043215,17.01564347678896,-62.14899153861361,418.581394924533,34.049,29.4628,1017.866,303.1092,329.36048855318563,66.14574441312705,303.237589959204,40.268218994140625,35.0566520690918,-11.600465774536133,329.3564484962916,66.142206375137,303.36781434591944,-0.001641981303691864,-0.0032209306955337524,0.00042942725121974945,329.41239457578314,65.94691760638798,303.3686476289982,0.019519999623298645,0.029767999425530434,0.014151999726891518
1686,2022-04-15 20:38:08.281537,16.756523311067216,-61.94183570493638,418.5816956965751,34.0846,29.4567,1017.8657,303.4919,329.41144859458313,65.91947390630287,303.60443941952536,39.988834381103516,34.970367431640625,-12.114425659179688,329.4091468208328,65.91516405693659,303.7143166727034,-0.0004186667501926422,-0.000470481812953949,-0.00018176808953285217,329.3488601561237,66.06209508636191,303.7180015597606,0.020739998668432236,0.031231999397277832,0.011467999778687954
1687,2022-04-15 20:38:13.518462,16.49721228173447,-61.73535266399374,418.58257390826606,34.0312,29.3924,1017.8738,303.831,329.32313424861485,66.13709056344865,303.9449004439884,39.997684478759766,35.06987380981445,-11.529706001281738,329.3206207390003,66.13664660115259,304.05205586678215,0.0004986003041267395,-0.001690879464149475,0.002872202545404434,329.3755593655893,66.09408086224508,304.05267399890204,0.02025200054049492,0.031964000314474106,0.009027999825775623
1688,2022-04-15 20:38:18.751561,16.237842578386843,-61.52963140277972,418.5840329374966,34.1024,29.3741,1017.8608,304.1777,329.36062515696904,66.2561339304928,304.3020168847425,40.059112548828125,34.66714096069336,-10.913152694702148,329.35994555314664,66.25240464720598,304.4257013653277,-0.0037757493555545807,-0.0023006126284599304,0.00042838603258132935,329.3626161571121,66.20367124747793,304.4229863651326,0.020739998668432236,0.030499998480081558,0.012931999750435352
1689,2022-04-15 20:38:23.982282,15.978347245399865,-61.32460244808105,418.5860767192706,34.049,29.4903,1017.8894,304.5636,329.3344006456508,66.21993392789173,304.6928164033885,39.95735168457031,34.295284271240234,-11.037076950073242,329.33248136249404,66.22061694680873,304.8097594872629,-0.006217557936906815,-0.0029095113277435303,0.00042803026735782623,329.36017436448384,66.11239259940989,304.8076455437148,0.02147199958562851,0.031964000314474106,0.01268799975514412
1690,2022-04-15 20:38:29.226951,15.717910621447869,-61.119609132147545,418.58871818734355,34.1379,29.3679,1017.8721,304.9284,329.3333931927482,66.15683664033915,305.04854290064657,40.0834846496582,34.346622467041016,-10.579058647155762,329.33106409824126,66.15282731929636,305.17000073956234,-0.003161761909723282,-0.0022972971200942993,-0.0004884675145149231,329.2892496801424,66.14200829965105,305.16600507889785,0.02025200054049492,0.03001200035214424,0.013419999741017818
1691,2022-04-15 20:38:34.463435,15.457644887244161,-60.91551344105777,418.59195153269286,34.0846,29.3404,1017.8601,305.2897,329.2708081693834,66.13735694082628,305.4148220401722,40.546653747558594,34.09013748168945,-10.914034843444824,329.2700670938584,66.13640071434247,305.5378166716513,-0.003770686686038971,-0.0026015862822532654,0.00012222304940223694,329.2485315074054,66.19506520912371,305.5348045582273,0.019276000559329987,0.031964000314474106,0.017324000597000122
1692,2022-04-15 20:38:39.699462,15.197165065842979,-60.71199698963905,418.59578448510837,34.1024,29.4291,1017.8167,305.6669,329.30489081334173,66.10071297592916,305.79772586013775,40.585838317871094,33.787315368652344,-10.722610473632812,329.3037433415612,66.09846584369222,305.9244702654711,0.0005065128207206726,-0.0019895806908607483,-0.0007941219955682755,329.2589851119301,66.1810838118927,305.92317935971795,0.020739998668432236,0.030988000333309174,0.016103999689221382
1693,2022-04-15 20:38:44.940635,14.936202796569498,-60.50883658933076,418.6002261415148,34.0135,29.4934,1017.8477,306.0565,329.2596988666984,66.10825350477286,306.1839389067561,40.777809143066406,33.61085510253906,-10.689074516296387,329.25954518744203,66.10362263651558,306.31130485930396,-0.0019352175295352936,-0.0010719820857048035,0.0022595934569835663,329.27505654704714,66.07682097421245,306.31144487818193,0.020739998668432236,0.030743999406695366,0.014639999717473984
1694,2022-04-15 20:38:50.183380,14.674955192712162,-60.30617258208699,418.60527850735997,34.0846,29.5454,1017.8606,306.4436,329.2626734140819,66.04611927389325,306.57490234994225,40.9601936340332,32.99649429321289,-10.960563659667969,329.2612219988833,66.04394044354801,306.7049969630635,0.001120351254940033,-0.003513544797897339,0.00012170150876045227,329.19421101293625,66.08277006897954,306.70087494389935,0.02000799961388111,0.03245199844241142,0.01195599976927042
1695,2022-04-15 20:38:55.422070,14.41365912117785,-60.10417393877075,418.6109408128949,34.0312,29.2364,1017.8516,306.842,329.20931256119115,66.15688445166334,306.9778766807838,40.852516174316406,33.145790100097656,-10.377071380615234,329.2080114101543,66.15301173440395,307.105379237115,-0.002848464995622635,-0.0019848793745040894,0.002259325236082077,329.21296671239713,66.11705078842382,307.10402002947023,0.02000799961388111,0.031231999397277832,0.013175999745726585
1696,2022-04-15 20:39:00.660163,14.152188487753605,-59.90272811146688,418.617219165514,34.0135,29.6158,1017.8555,307.2308,329.217682958019,66.13724765779956,307.3593768968749,40.82493209838867,32.6359748840332,-10.61898136138916,329.21732778818216,66.13336811035099,307.4871287551108,-0.0028470493853092194,-0.0022890716791152954,0.0007316544651985168,329.2304417513886,66.14635229996318,307.4839083209171,0.017324000597000122,0.03001200035214424,0.012199999764561653
1697,2022-04-15 20:39:05.896944,13.890578203754822,-59.701847452552585,418.62411637055465,34.1557,29.3343,1017.8809,307.613,329.2831230004569,66.1814458119187,307.74367407543104,41.103782653808594,32.532474517822266,-10.684858322143555,329.28200626452764,66.18003879294969,307.87052434869656,-0.0025403834879398346,-0.0022875964641571045,0.00164693221449852,329.324244154355,66.20444305885414,307.8674541786646,0.018543999642133713,0.03001200035214424,0.015371999703347683
1698,2022-04-15 20:39:11.141311,13.628377938689582,-59.50117333168855,418.6316493697213,34.049,29.4536,1017.8782,307.9997,329.3615847985474,66.13731595969126,308.1290709144436,40.98582458496094,32.423641204833984,-10.349933624267578,329.35913959082455,66.13325882732427,308.25550454616973,-0.005592852830886841,-0.003202386200428009,0.0013411454856395721,329.33625845710503,66.1025707873834,308.2513176402085,0.02000799961388111,0.031231999397277832,0.016103999689221382
1699,2022-04-15 20:39:16.377307,13.366399337313712,-59.301312864323144,418.63979858454667,34.049,29.3863,1017.8745,308.3953,329.35638360949446,66.03464455608763,308.5418021705146,41.23003387451172,32.11820602416992,-9.901211738586426,329.3558371943609,66.03258183895828,308.6808067654081,-0.0007049031555652618,-0.001368500292301178,-0.0011023078113794327,329.387017007922,65.84370661783991,308.68112095410993,0.020495999604463577,0.03001200035214424,0.013663999736309052
1700,2022-04-15 20:39:21.609933,13.104390073998927,-59.10205757515997,418.6485735565252,34.0135,29.3618,1017.8755,308.8286,329.3620424212218,65.8372862400201,308.9700550314744,41.56756591796875,32.315494537353516,-9.85781192779541,329.35824142094873,65.83637782486049,309.1023489655083,-0.0037580206990242004,-0.002894297242164612,-0.0014077071100473404,329.3797496866451,65.81751284237292,309.0969838519153,0.02147199958562851,0.030499998480081558,0.01756799966096878
1701,2022-04-15 20:39:26.846802,12.841979204869192,-58.903111794938894,418.657990574975,34.0668,29.5362,1017.8804,309.2288,329.36447396856636,65.7027656643167,309.36330658803246,41.39769744873047,31.97658348083496,-9.764060020446777,329.36287911939513,65.70400192855648,309.48933382350293,-0.0034508630633354187,-0.0010603517293930054,0.0010356307029724121,329.32990296608233,65.71090724980736,309.48871569138305,0.02025200054049492,0.03001200035214424,0.013175999745726585
