Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity,Temperature_Humid,Temperature_Press,Pressure,Compass,Orient_pitch,Orient_roll,Orient_yaw,Comp_x,Comp_y,Comp_z,gyro_pitch,gyro_roll,gyro_yaw,gyro_x,gyro_y,gyro_z,accel_pitch,accel_roll,accel_yaw,accel_x,accel_y,accel_z
774,2022-04-20 00:50:00.851387,48.20571932607829,105.67022248518731,418.62626446977026,34.3691,29.8881,34.3691,33.0979,1005.5427,179.0669,329.1788123514525,67.18950660133173,179.26920208852164,-11.163850784301758,37.52090835571289,10.440286636352539,329.17790735138743,67.18758048798578,179.4680562160174,-0.000936359167098999,-0.0022172555327415466,0.0022725481539964676,329.1469870850148,67.37164725592845,179.46850700850263,0.020495999604463577,0.030988000333309174,0.01195599976927042
775,2022-04-20 00:50:11.100949,48.44879075696232,106.55286791557354,418.69974953304734,34.3513,30.0013,34.3513,33.0854,1005.5039,179.6546,329.1304955932638,67.40213039019422,179.8375011482234,-11.227215766906738,37.37866973876953,10.45166301727295,329.13058097062844,67.40042284290172,180.02108661520066,-0.0021576397120952606,-0.002521805465221405,-0.0004761200398206711,329.10800378032695,67.41538095718404,180.01708412434704,0.020983999595046043,0.030743999406695366,0.012443999759852886
776,2022-04-20 00:50:21.345002,48.684224054429436,107.44374803944264,418.77189557738797,34.298,29.8789,34.298,33.0917,1005.5254,180.1992,329.07943651412336,67.42625461834271,180.3760378859879,-10.999874114990234,37.4229850769043,10.448589324951172,329.0750993440004,67.42445827859099,180.55254363451937,-0.002461954951286316,-0.004047844558954239,0.0028827879577875137,329.08436791070415,67.40432288091779,180.54815865307222,0.02000799961388111,0.030743999406695366,0.01268799975514412
777,2022-04-20 00:50:31.584990,48.911932915338255,108.34285493960117,418.8426758673124,34.298,30.0533,34.298,33.0938,1005.5454,180.7241,329.08211394827805,67.4076696736111,180.90140237656692,-10.930726051330566,37.13050079345703,10.205774307250977,329.0796584952714,67.41021733417152,181.06792238853183,0.000593334436416626,0.0008396431803703308,0.000744091346859932,329.06291770161573,67.54131598510074,181.0705725019298,0.02025200054049492,0.031964000314474106,0.013663999736309052
778,2022-04-20 00:50:41.829021,49.13196947036275,109.25076559916879,418.912109044659,34.3869,30.0258,34.3869,33.0938,1005.5413,181.2413,329.0771552309406,67.527546323734,181.40470535612684,-11.315411567687988,36.923095703125,10.115851402282715,329.07346009859964,67.52389217252804,181.5612806126602,-0.001543685793876648,0.001450851559638977,0.0010491646826267242,328.9797977145112,67.59131296982524,181.56726385837314,0.02122800052165985,0.032207999378442764,0.011223999783396721
779,2022-04-20 00:50:52.069130,49.344030266711286,110.16659857562539,418.98010306049866,34.3157,29.6892,34.3157,33.0875,1005.5537,181.7226,328.96225778872264,67.65494984232224,181.88037339030487,-11.731308937072754,37.030029296875,9.691936492919922,328.9610044490099,67.65282565349037,182.035773854301,-0.0018480084836483002,-0.0037405118346214294,-0.0001726970076560974,328.9053930487877,67.7952419278743,182.03354721263156,0.019763998687267303,0.03147599846124649,0.01439599972218275
780,2022-04-20 00:51:02.314065,49.54816853933316,111.09095732245915,419.0466800037526,34.4046,29.8544,34.4046,33.0938,1005.5366,182.2037,328.9327411262244,67.74745109425173,182.37401848237835,-11.856651306152344,36.64833450317383,8.876727104187012,328.9298861071514,67.74821607543876,182.54077072077504,-0.00276324525475502,-7.450580596923828e-05,-0.00017292797565460205,328.9613015622388,67.6317955010359,182.54227336239245,0.020739998668432236,0.03171999752521515,0.01268799975514412
781,2022-04-20 00:51:12.560518,49.74419383369419,112.02338974316768,419.1117849441339,34.458,29.9523,34.458,33.0896,1005.5234,182.7168,328.9568687694675,67.64308580373392,182.88990267038943,-11.896599769592285,36.64079284667969,8.806824684143066,328.95549590144435,67.64652821907562,183.0517371725837,-0.0021515972912311554,-0.0003790855407714844,-0.0004784371703863144,328.9489901462599,67.5962170456493,183.05068532345152,0.018543999642133713,0.030988000333309174,0.012443999759852886
782,2022-04-20 00:51:22.807329,49.93195340699467,112.9635500052018,419.17537471375573,34.3691,29.732,34.3691,33.0833,1005.5056,183.2196,328.98912775291745,67.60679700867365,183.3902003667145,-12.090087890625,36.58332061767578,8.375943183898926,328.98793930000187,67.60334776314279,183.559916907211,-0.0018457211554050446,-0.0019053071737289429,0.0010483674705028534,329.0157962265318,67.54286643804234,183.55853720899864,0.020495999604463577,0.031231999397277832,0.013663999736309052
783,2022-04-20 00:51:33.049085,50.11123683884511,113.91071480131924,419.23738540292214,34.2802,29.7657,34.2802,33.0938,1005.5244,183.7226,329.01516784912815,67.51941839862168,183.8903887800129,-12.604626655578613,36.81050109863281,8.208996772766113,329.01541715103286,67.51879002121804,184.05845241473023,-0.0021510720252990723,-0.0015993788838386536,0.0004376266151666641,329.0193479249002,67.44621926128666,184.05673120705939,0.01903199963271618,0.031231999397277832,0.00951599981635809
784,2022-04-20 00:51:43.291645,50.2820396673601,114.86519238312387,419.29782392247535,34.3513,29.9401,34.3513,33.0917,1005.5188,184.2189,329.0341728504937,67.55882175994348,184.39012640082603,-12.720852851867676,36.694114685058594,7.558756351470947,329.03277266171386,67.55730545794773,184.56650920595246,-0.001539807766675949,-0.0009880289435386658,0.00013214163482189178,329.0316046993658,67.48080050905443,184.56500656433505,0.02122800052165985,0.030988000333309174,0.015615999698638916
785,2022-04-20 00:51:53.529999,50.444167606481244,115.82623139760929,419.3566310499604,34.4402,29.9615,34.4402,33.0979,1005.5273,184.7451,329.02184435904184,67.39651597469647,184.9226625900336,-12.573661804199219,36.41038513183594,7.389364242553711,329.0187263776857,67.39700774831671,185.09468773446955,0.0012092739343643188,-0.00037648528814315796,0.001048259437084198,329.0117151885027,67.4393276004141,185.0948789797663,0.019763998687267303,0.030499998480081558,0.017079999670386314
786,2022-04-20 00:52:03.772160,50.59764074634387,116.7943056135482,419.4138250795076,34.3513,29.6708,34.3513,33.0979,1005.5178,185.2725,329.04179534160744,67.30452698695474,185.44980292979685,-12.355896949768066,36.28185272216797,7.044963836669922,329.0429462284826,67.30286725098642,185.62861728226778,-0.0030656233429908752,-0.0006818324327468872,0.0007425174117088318,329.06813255104703,67.4188985046066,185.62648626324673,0.019763998687267303,0.03147599846124649,0.010979999788105488
787,2022-04-20 00:52:14.017850,50.74234521341997,117.76912122620197,419.469377302986,34.3869,29.8728,34.3869,33.0917,1005.5459,185.7891,329.07351474011296,67.48600511320198,185.9440080973823,-12.596802711486816,35.75217056274414,7.0688252449035645,329.07113100409265,67.48270613183286,186.10140297661604,-0.0009272545576095581,-0.002513691782951355,0.0010475646704435349,329.07691617431965,67.51933643635164,186.09815180657114,0.019276000559329987,0.029523998498916626,0.01439599972218275
788,2022-04-20 00:52:24.260853,50.878090184862224,118.7497571691633,419.52322745604073,34.3157,29.9952,34.3157,33.0938,1005.4702,186.2617,329.08725366562845,67.44887620487378,186.42232624495827,-12.869114875793457,35.76105880737305,6.691067218780518,329.08590811836194,67.44828880860517,186.5815106337546,-0.003064073622226715,-0.0006807371973991394,0.001352330669760704,329.10130677984574,67.42044212735902,186.5815516148896,0.019763998687267303,0.032207999378442764,0.01268799975514412
789,2022-04-20 00:52:34.507138,51.00485965760811,119.73645615225674,419.57538280008487,34.3157,29.7351,34.3157,33.1021,1005.5242,186.732,329.1248094607798,67.44212797797381,186.88671080662743,-12.583854675292969,35.91252517700195,6.614008903503418,329.1223642530569,67.4386923928213,187.0456356482353,-0.002146616578102112,-6.952136754989624e-05,0.0016571711748838425,329.17854938916946,67.39028001198425,187.0478622899047,0.02000799961388111,0.03147599846124649,0.008295999839901924
790,2022-04-20 00:52:44.757138,51.12256077104086,120.72892335260522,419.6258212913348,34.3157,29.8299,34.3157,33.1,1005.5286,187.196,329.16344442581993,67.5465615703833,187.3403719712997,-12.774372100830078,35.796714782714844,6.654329776763916,329.15991663311365,67.54442372117309,187.48212571733413,-0.0003133714199066162,-0.0015964210033416748,0.0013515353202819824,329.1311615367079,67.52339356871863,187.48025424550156,0.019763998687267303,0.031231999397277832,0.013419999741017818
791,2022-04-20 00:52:54.996152,51.23095056086807,121.72536980007295,419.67445118447995,34.3513,29.7963,34.3513,33.0958,1005.5088,187.6116,329.14506438676347,67.50780707703265,187.7471233967523,-12.941523551940918,35.376922607421875,6.395963668823242,329.14402278291504,67.50746556757416,187.88544838782337,-0.00061846524477005,-0.000374622642993927,0.0022675786167383194,329.07195404188764,67.44145178924599,187.8839184254493,0.020495999604463577,0.031964000314474106,0.01781199872493744
792,2022-04-20 00:53:05.236759,51.33009734512536,122.72664560050188,419.7213150870937,34.3157,30.0319,34.3157,33.1021,1005.4998,188.0329,329.1053980631586,67.3089324589694,188.17670131441108,-13.084485054016113,35.48344039916992,6.282759666442871,329.1063303839803,67.31160989312404,188.31330509781134,-0.00275600329041481,0.0008474066853523254,-0.0017026830464601517,329.1224018190973,67.33527649859813,188.31330509781134,0.019276000559329987,0.029279999434947968,0.013663999736309052
793,2022-04-20 00:53:15.476820,51.419906457274244,123.73215261479399,419.7663843272073,34.2624,29.9799,34.2624,33.1,1005.5364,188.4563,329.1235663663508,67.28823015559509,188.5988206654962,-13.052616119384766,34.91084289550781,5.852134704589844,329.12237449834066,67.28486970252344,188.74222731730978,-0.0021446458995342255,-0.0006800442934036255,0.00043521635234355927,329.1468573114206,67.29163158980175,188.7414486757444,0.02122800052165985,0.032207999378442764,0.013175999745726585
794,2022-04-20 00:53:25.710276,51.500269896688714,124.74090978301702,419.8096177893725,34.3157,29.8667,34.3157,33.1021,1005.5012,188.8722,329.13625344273413,67.3007772131004,188.99620107140754,-13.167943954467773,35.00056457519531,6.237756729125977,329.13438197090153,67.29902185448371,189.11536055166758,-0.001227833330631256,-0.0006791800260543823,-0.00048146583139896393,329.1567645008117,67.23913475584104,189.11462289123722,0.021715998649597168,0.030743999406695366,0.01268799975514412
795,2022-04-20 00:53:35.949110,51.57122016534239,125.75363683163545,419.85104866953924,34.3513,29.8483,34.3513,33.1021,1005.5203,189.2451,329.1107939126029,67.24575320914678,189.35093377614132,-13.25696086883545,34.49074172973633,6.151281833648682,329.10964644082236,67.24325335991055,189.45957476507954,-0.0009214505553245544,-0.0019009783864021301,0.0022674817591905594,329.13349746140403,67.2760860792508,189.45760767059858,0.018300000578165054,0.030499998480081558,0.01512799970805645
796,2022-04-20 00:53:46.188811,51.63266903982187,126.76953444567984,419.8906454661582,34.3157,29.7932,34.3157,33.1042,1005.5137,189.5954,329.18563229533873,67.201971696567,189.73264572809666,-13.06321907043457,34.386436462402344,5.213335990905762,329.18694027656477,67.19858392273866,189.87157177581472,-0.0006150417029857635,-0.0003736540675163269,0.00012930110096931458,329.2111293915104,67.28592155165562,189.87008279457567,0.02000799961388111,0.0302559994161129,0.013419999741017818
797,2022-04-20 00:53:56.431117,51.68457540605481,127.78835130856685,419.9284011586577,34.2624,29.7412,34.2624,33.1042,1005.489,190.0027,329.20385524004433,67.26186562539884,190.13169270016547,-12.953425407409668,34.003883361816406,5.38236665725708,329.2035137305858,67.25619656838772,190.25432191652388,-0.0015305131673812866,0.0008481666445732117,0.001045137643814087,329.1893103522068,67.22953834005716,190.2562070487348,0.020739998668432236,0.03171999752521515,0.00951599981635809
798,2022-04-20 00:54:06.678522,51.726898796201176,128.80983891588514,419.9643091799148,34.3869,29.8881,34.3869,33.0958,1005.5027,190.3833,329.1643869919254,67.35019363174544,190.49802306610994,-13.063630104064941,34.108070373535156,5.521524429321289,329.16351614280626,67.34750253721246,190.60458767754048,0.001218743622303009,0.00023739784955978394,-0.00017651543021202087,329.1230199512172,67.3509995940675,190.6049018662423,0.022935999557375908,0.031231999397277832,0.012443999759852886
799,2022-04-20 00:54:16.925659,51.75957993662229,129.8330501611962,419.9983406310265,34.2624,29.6219,34.2624,33.1042,1005.5303,190.7229,329.054513153842,67.36916789725974,190.83857629812678,-12.835911750793457,33.68708419799805,5.0415120124816895,329.0540316255055,67.36871710477452,190.95410211774836,-0.0033620037138462067,0.00023751705884933472,0.00104542076587677,329.0444317946271,67.40756722077354,190.9551949480156,0.019519999623298645,0.030499998480081558,0.012199999764561653
800,2022-04-20 00:54:27.160681,51.78257402864219,130.85636298357466,420.03045147201556,34.3691,29.9707,34.3691,33.0958,1005.5308,191.0769,329.04914804024895,67.42339959926964,191.20037141846237,-13.347786903381348,33.63859176635742,4.357985973358154,329.04557243621844,67.42314005208118,191.32413444622298,-0.00030721351504325867,-0.0018999502062797546,0.001961205154657364,329.05106732340573,67.47410009347864,191.32218101212035,0.019763998687267303,0.03147599846124649,0.01439599972218275
801,2022-04-20 00:54:37.407660,51.79591745618451,131.88171145188213,420.0607095871683,34.3869,29.8881,34.3869,33.1,1005.5378,191.4471,329.0754954949723,67.43281159994592,191.54040555610226,-13.322393417358398,33.66207504272461,5.181112766265869,329.07465538170436,67.43435522269834,191.62593318488916,-0.003360126167535782,-0.0012881606817245483,0.0001285858452320099,329.08462062770343,67.43964178911592,191.6239251092732,0.020739998668432236,0.03171999752521515,0.01268799975514412
802,2022-04-20 00:54:47.646355,51.79956886040769,132.90662106414027,420.08904877502533,34.3335,29.9248,34.3335,33.0979,1005.5039,191.7172,329.0777050611688,67.45479797888419,191.81459667014326,-13.841774940490723,33.04290008544922,4.5456013679504395,329.0777289668309,67.45509850720767,191.90930407317467,-0.003664609044790268,-0.0003712847828865051,0.000434020534157753,329.14256112243265,67.46738601752452,191.90851177123093,0.019519999623298645,0.031231999397277832,0.012199999764561653
803,2022-04-20 00:54:57.886878,51.79353843935882,133.93165108654946,420.1154947509747,34.3513,29.732,34.3513,33.1,1005.5193,192.0175,329.15557946299066,67.49139413245712,192.1303699758513,-13.345123291015625,32.978111267089844,3.930335760116577,329.1544422364939,67.49526684971651,192.24185232348424,-0.0012205317616462708,-6.51329755783081e-05,0.0007395576685667038,329.1455527452891,67.4542242429939,192.24201624802433,0.02025200054049492,0.030743999406695366,0.014151999726891518
804,2022-04-20 00:55:08.111535,51.77786125367183,134.9545781074337,420.14000304267955,34.3513,30.0441,34.3513,33.1021,1005.5249,192.3582,329.1447433678725,67.41079107006179,192.48629113350066,-13.18212890625,32.1388053894043,3.2374155521392822,329.1433192734305,67.40967091903791,192.615586614489,-0.0006094053387641907,-0.0003702491521835327,0.001045146957039833,329.1322509518805,67.38160567173833,192.6155183125973,0.02000799961388111,0.031231999397277832,0.015859998762607574
805,2022-04-20 00:55:18.357023,51.75248655469137,135.97860490588178,420.1626586193138,34.2802,29.9279,34.2802,33.1063,1005.5168,192.7527,329.15490327426284,67.29503302400842,192.88327538844013,-13.151128768920898,32.122398376464844,3.095033884048462,329.15187067027136,67.28940494813233,193.01672362444384,-0.0039682090282440186,-0.00037000328302383423,0.0010447632521390915,329.1453956509382,67.28474675911838,193.01683290747056,0.02025200054049492,0.032207999378442764,0.011467999778687954
806,2022-04-20 00:55:28.602125,51.71745732773732,137.00117015061235,420.1834093355695,34.2802,30.0196,34.2802,33.1,1005.5222,193.128,329.149667934264,67.34716102775396,193.23672401760996,-13.615090370178223,31.99333953857422,3.2089195251464844,329.14645774535416,67.34506415967877,193.34658078022045,-0.0024399198591709137,-0.002812575548887253,0.00012815743684768677,329.2094150140287,67.1817884875696,193.34755066708257,0.01903199963271618,0.031231999397277832,0.010491999797523022
807,2022-04-20 00:55:38.847803,51.6727968829866,138.02192166645258,420.2022586360296,34.4046,29.8299,34.4046,33.0958,1005.5415,193.4576,329.2249571094851,67.26711804087057,193.56599377711794,-12.945011138916016,31.879474639892578,3.5630407333374023,329.2240828452713,67.26679019179042,193.66440314267948,-0.0006068870425224304,0.0011583641171455383,0.00012792646884918213,329.2568062815849,67.30406253409117,193.66557793521673,0.02025200054049492,0.03171999752521515,0.011223999783396721
808,2022-04-20 00:55:49.090804,51.618557239437095,139.04007991797937,420.2192038898169,34.3513,31.6259,34.3513,33.1021,1005.5271,193.7495,329.250805960399,67.36816385945174,193.83439289074275,-13.269680976867676,31.32346534729004,3.44952654838562,329.2503995641434,67.36894250101713,193.91990685915133,-0.0030494555830955505,0.001158885657787323,0.00043348968029022217,329.232586430788,67.36827314247847,193.92179199136223,0.02025200054049492,0.031964000314474106,0.01195599976927042
809,2022-04-20 00:55:59.334545,51.55476480054242,140.05554689941934,420.2342557391597,34.298,30.0288,34.298,33.1,1005.5264,194.0232,329.234215430905,67.41073642854843,194.12789977975655,-13.388440132141113,31.285152435302734,2.743926525115967,329.2348677139708,67.4109959757369,194.2359670328045,-0.0009110160171985626,-0.0012841448187828064,0.0019600652158260345,329.2725191317705,67.34442212189678,194.23665005172148,0.019276000559329987,0.030988000333309174,0.011711999773979187
810,2022-04-20 00:56:09.583436,51.48143084151308,141.06835173245844,420.2474252377236,34.2802,29.882,34.2802,33.1,1005.5266,194.3552,329.28318447215946,67.38355910584096,194.47072063457782,-12.564898490905762,30.842252731323242,2.6475143432617188,329.2830615287544,67.38675563437252,194.58041347264822,0.0012271106243133545,-0.0006729811429977417,0.00195934996008873,329.3377440232495,67.36103314195826,194.58142434064538,0.019276000559329987,0.030988000333309174,0.01195599976927042
811,2022-04-20 00:56:19.834947,51.398618164935456,142.077814937205,420.25871416801834,34.298,29.8514,34.298,33.1083,1005.5327,194.683,329.3484059485439,67.39193974795256,194.78007356246604,-12.999807357788086,30.838266372680664,2.819545030593872,329.3479073447345,67.39570318218524,194.86799175746245,5.707144737243652e-06,-0.0021992698311805725,0.00043203867971897125,329.34065026874134,67.41172680597809,194.86494549309262,0.020495999604463577,0.031231999397277832,0.01268799975514412
812,2022-04-20 00:56:30.080268,51.306464376725785,143.08266478305052,420.2681225422054,34.298,29.7688,34.298,33.1021,1005.5474,194.9688,329.32785049423677,67.4212685802486,195.07713214984824,-12.996028900146484,30.516435623168945,2.0391457080841064,329.3293804566108,67.41959518390195,195.18866913899456,-0.00029908493161201477,-0.000977061688899994,0.0001265052706003189,329.2896355858305,67.57856100664482,195.1903220447737,0.02025200054049492,0.030988000333309174,0.013175999745726585
813,2022-04-20 00:56:40.332597,51.204919958266125,144.08377745962594,420.2756722481449,34.2268,29.9003,34.2268,33.1,1005.5178,195.281,329.2833586419833,67.5663349680305,195.36607647249645,-12.96588134765625,30.24877166748047,2.592725992202759,329.28209164189224,67.56590466611279,195.44560719519208,0.0009230002760887146,0.00024505704641342163,-0.00017933547496795654,329.2858311704628,67.58277523336271,195.4458121008672,0.02000799961388111,0.0302559994161129,0.01439599972218275
814,2022-04-20 00:56:50.579272,51.094178891439036,145.0795696923844,420.2813654288062,34.4758,29.6708,34.4758,33.0979,1005.5264,195.5202,329.28325618914573,67.52224609693806,195.5990952062206,-12.830761909484863,30.194936752319336,2.588482618331909,329.28154864185325,67.52442492728329,195.67369453233547,-0.0006035454571247101,0.0008566528558731079,-0.00017910264432430267,329.29957692616745,67.39920023904028,195.67589385324823,0.022935999557375908,0.03001200035214424,0.014639999717473984
815,2022-04-20 00:57:00.828451,50.9742407223541,146.07043573016486,420.2852202371477,34.3513,29.8636,34.3513,33.1021,1005.5522,195.7706,329.22393599620415,67.33249661160593,195.86211213077945,-12.950661659240723,29.835281372070312,2.256687879562378,329.2222899206142,67.33537212124652,195.94912874080543,-0.001214493066072464,-0.0018917545676231384,0.0016530603170394897,329.21587637298353,67.4563006205016,195.94773538221474,0.020495999604463577,0.030499998480081558,0.013175999745726585
816,2022-04-20 00:57:11.075293,50.84524726465469,147.05555690175325,420.28724922868884,34.3691,29.937,34.3691,33.1,1005.5325,196.0254,329.19815544718193,67.43996963819609,196.09813614773842,-12.64026165008545,29.896320343017578,2.3766701221466064,329.1940914846258,67.43973058157513,196.17391026639055,-0.000603165477514267,-0.0009743943810462952,0.001652497798204422,329.2126969199249,67.38036257730938,196.1740741909306,0.020983999595046043,0.03245199844241142,0.011467999778687954
817,2022-04-20 00:57:21.326567,50.7071986868475,148.03526315090306,420.28746895281506,34.3869,29.7045,34.3869,33.1,1005.5039,196.2651,329.2010548624846,67.4433164308894,196.35301148680662,-12.563050270080566,29.250625610351562,2.0776243209838867,329.1993199944354,67.44525620461368,196.43330719068928,0.0003142356872558594,-0.001890137791633606,0.0001254398375749588,329.18417746504554,67.4342732604283,196.43039753010285,0.02025200054049492,0.03001200035214424,0.007563999854028225
818,2022-04-20 00:57:31.565687,50.56042680520029,149.00763377396586,420.2858981510779,34.3869,29.6127,34.3869,33.0979,1005.5442,196.5069,329.1366188578547,67.60058153652894,196.5800606351962,-12.715238571166992,28.97551727294922,2.0276379585266113,329.13412925390224,67.59907889491154,196.6480619985728,9.160488843917847e-06,-0.0021947473287582397,-0.0014015156775712967,329.1172347809902,67.6221376135495,196.6445376209611,0.02122800052165985,0.030988000333309174,0.01439599972218275
819,2022-04-20 00:57:41.800696,50.40493646047357,149.9731495016269,420.28255824670447,34.2624,30.038,34.2624,33.0979,1005.5132,196.719,329.0978609494095,67.57160104388058,196.80332585878554,-11.857101440429688,28.91986083984375,1.6876978874206543,329.09967094953953,67.57063115701844,196.8944679030702,-0.00487663596868515,-0.0012778714299201965,0.0013473033905029297,329.10314751582706,67.51658387011612,196.89345703507306,0.02025200054049492,0.030743999406695366,0.013663999736309052
820,2022-04-20 00:57:52.046903,50.24059350315052,150.93294095688637,420.2774622526153,34.3513,29.9432,34.3513,33.0958,1005.5378,196.9821,329.10016955334896,67.48702964157748,197.07130150068184,-12.0717191696167,28.528074264526367,1.5292810201644897,329.09709596822245,67.48612122641786,197.1549713180145,-0.0018212385475635529,-0.000971280038356781,-0.00018019042909145355,329.07363768351803,67.52239636109981,197.15383750661226,0.018543999642133713,0.030499998480081558,0.012931999750435352
821,2022-04-20 00:58:02.285358,50.06781492545094,151.88491184326807,420.270640218105,34.3157,30.0258,34.3157,33.0875,1005.533,197.2371,329.10738906330164,67.5123286622632,197.31352732940718,-12.353715896606445,28.50188636779785,1.4938745498657227,329.10520340276724,67.51132462445521,197.39704688257808,-0.0009044110774993896,0.0002507120370864868,0.0004303213208913803,329.1038681007845,67.479577905193,197.3976342788467,0.02025200054049492,0.03001200035214424,0.012199999764561653
822,2022-04-20 00:58:12.529489,49.886456920902184,152.83022968469936,420.26210472150547,34.2624,29.7473,34.2624,33.1042,1005.5479,197.5102,329.08158802371196,67.48750092463021,197.61227980370353,-12.154035568237305,28.09322166442871,1.0113121271133423,329.0801400236079,67.48541771693336,197.706427131223,-0.001820255070924759,0.002083525061607361,0.002567734569311142,329.09896744005505,67.36713250088708,197.712615282611,0.020983999595046043,0.029523998498916626,0.014639999717473984
823,2022-04-20 00:58:22.770554,49.69682102917303,153.76766417641684,420.25188758949986,34.3869,29.7596,34.3869,33.1,1005.5327,197.7937,329.06725828683324,67.2928951747982,197.8621281235426,-12.28562068939209,27.957834243774414,1.7908966541290283,329.06559172067574,67.29324351444588,197.91801273133163,-0.000598173588514328,-0.0009704157710075378,-0.00048668868839740753,329.0588571541541,67.28234253253054,197.91634616517416,0.021959999576210976,0.031231999397277832,0.011711999773979187
824,2022-04-20 00:58:33.009750,49.498998741238864,154.69717016030708,420.2400133388051,34.4224,29.9493,34.4224,33.1,1005.532,197.9714,329.01049941483046,67.32505170541063,198.0288257204259,-11.870597839355469,27.667583465576172,1.6520559787750244,329.01029450915536,67.32237427125598,198.090939460738,0.00031842663884162903,0.00025165826082229614,-0.0004868116229772568,328.97740373320715,67.29817491102662,198.09058429090118,0.019519999623298645,0.030743999406695366,0.010003999806940556
825,2022-04-20 00:58:43.256667,49.29292136369481,155.61939989374838,420.22649582256935,34.3869,29.9432,34.3869,33.1021,1005.5342,198.1759,328.97541956325324,67.39167337057494,198.25946754831892,-11.773530960083008,27.35884666442871,1.0974926948547363,328.97398522352756,67.39023903084923,198.33417615746052,-0.0027350857853889465,-0.0018854737281799316,-0.00048691220581531525,328.9623807321277,67.38626386075228,198.33136211952248,0.019763998687267303,0.03171999752521515,0.010735999792814255
826,2022-04-20 00:58:53.505610,49.078815934208734,156.53364506572942,420.21136776920196,34.2446,29.8116,34.2446,33.1,1005.5247,198.3991,328.97217522339747,67.46473590412656,198.47113511069762,-11.481629371643066,27.2635498046875,1.1352818012237549,328.97037205345663,67.46420997956047,198.5444367008702,-0.0005964562296867371,-0.0015793666243553162,0.00012329034507274628,328.97120875162994,67.42569454283077,198.5420461346607,0.019519999623298645,0.032207999378442764,0.010735999792814255
827,2022-04-20 00:59:03.754424,48.8568520671851,157.43954118227893,420.19466073466145,34.2802,29.8667,34.2802,33.1104,1005.551,198.6208,328.9938337532556,67.50895454881322,198.69982350448797,-11.376167297363281,27.15955924987793,0.9899678826332092,328.99443822499717,67.51064160553821,198.7726333210403,0.0003203973174095154,-0.0031055212020874023,-0.00048728659749031067,328.97173126110147,67.4665459042566,198.76686864138082,0.01878799870610237,0.0302559994161129,0.015371999703347683
828,2022-04-20 00:59:13.977476,48.62774046291881,158.33471038468164,420.1764521954132,34.4224,29.729,34.4224,33.0917,1005.5186,198.8573,329.01289339613453,67.37763050164138,198.948865862005,-11.110384941101074,26.70855140686035,0.5488007068634033,329.01283875462116,67.37715238839948,199.04045869877484,0.0003206692636013031,0.0005602091550827026,-0.00018207915127277374,328.9825912618818,67.27047849394222,199.03946149115603,0.020495999604463577,0.029767999425530434,0.014151999726891518
829,2022-04-20 00:59:24.219436,48.39062301529552,159.2229153601669,420.15669570811974,34.3157,30.0166,34.3157,33.1,1005.5369,199.1188,328.96544065687584,67.2168000372551,199.1954220306641,-11.124126434326172,26.901681900024414,1.0385531187057495,328.9656626380239,67.21331664077839,199.26690679051745,0.0009316019713878632,-0.0031042098999023438,-0.00018194876611232758,328.94318790055996,67.15269188170535,199.26121041274968,0.019763998687267303,0.03147599846124649,0.015859998762607574
830,2022-04-20 00:59:34.451648,48.14628286032409,160.10154466269012,420.13547672402984,34.3513,29.8636,34.3513,33.0958,1005.5112,199.3189,328.97868097858196,67.07409006473685,199.37127208103524,-11.11475658416748,26.915367126464844,1.3715509176254272,328.979486940904,67.07182927212158,199.42827683984817,-0.0015115365386009216,-0.00035521388053894043,0.0010397881269454956,328.9354561264195,67.1505403721168,199.43014831168077,0.019763998687267303,0.03171999752521515,0.010247999802231789
831,2022-04-20 00:59:44.688753,47.89450794657632,160.97175741182394,420.11279941549753,34.298,29.9493,34.298,33.1,1005.5393,199.5061,328.94344744774844,67.24967373773036,199.58751587015786,-10.787397384643555,26.0963077545166,0.5173121690750122,328.9436591836127,67.25341668139554,199.66901368733446,-0.0018163099884986877,-0.0015762224793434143,0.002566341310739517,328.9371397680499,67.2547007569595,199.6683443287958,0.020739998668432236,0.029767999425530434,0.010979999788105488
832,2022-04-20 00:59:54.931118,47.63541680607946,161.83346526063755,420.0886959612121,34.3157,29.8483,34.3157,33.1021,1005.5483,199.7522,328.8949701801143,67.30412400579371,199.8284849440759,-10.89944839477539,26.115968704223633,0.622238039970398,328.89437253856187,67.30477287376486,199.89975113787582,-0.000593867152929306,-4.833191633224487e-05,0.0007337518036365509,328.87564074476313,67.22666966060576,199.89947793030902,0.020495999604463577,0.030988000333309174,0.01268799975514412
833,2022-04-20 01:00:05.170614,47.36933147894507,162.6859551082575,420.06321936824736,34.2802,30.1023,34.2802,33.1021,1005.54,199.9692,328.868745668796,67.23675785000987,200.03961975169935,-10.177009582519531,25.444608688354492,0.8689268827438354,328.8669424988551,67.23621143487627,200.10340005816892,0.0006283149123191833,-0.002185635268688202,-0.0010991469025611877,328.8752787447371,67.25397675690748,200.09915168050517,0.019763998687267303,0.031231999397277832,0.014883999712765217
